"Row.names","irbd_BIOME169225","irbd_control_BIOME169229","irbd_BIOME171096","irbd_control_BIOME172176","irbd_BIOME172204","irbd_control_BIOME172208","irbd_BIOME172212","irbd_control_BIOME172216","irbd_BIOME181988","irbd_control_BIOME181992","irbd_BIOME182072","irbd_control_BIOME182743","irbd_BIOME182783","irbd_control_BIOME182787","irbd_BIOME186317","irbd_control_BIOME186321","irbd_BIOME186337","irbd_control_BIOME186341","irbd_BIOME186357","irbd_control_BIOME186361","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"Blautia_caecimuris",0,0.021193572514291,0,0.0494103800174326,0.00654221887036557,0.0838082807672833,0.0115284810185975,0,0,0.0498844962616688,0,0.0153531266170067,0,0,0,0,0.0192339704083639,0,0.011059161788969,0,0,0.00767656330850337,-8.59148327391554,0.0795346041102784,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.533533572901699,-1.18658927720005,0.144754122580719,0.586590219537841
"GGB9730_SGB15291",0.0124099909419601,0,0.0740344977820336,0,0.0254173045121917,0,0,0,0.0502017599750162,0,0,0,0.0228733682481939,0.0193738721449894,0.0252672869805632,0.0444533633556685,0,0,0,0.0166019682489919,0.017641679595077,0,9.78982453351565,0.0471025700881195,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9730","iRBD>Control",0.441583241553507,-0.220895757660797,1.08224718012694,0.585961264956268
"Eisenbergiella_massiliensis",0,0.0250984588865684,0,0.0178615190365192,0,0,0,0,0,0.0289557270690345,0,0,0,0,0,0,0,0,0.013798992700018,0.00638753152416377,0,0,0,0.0720509619181759,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Eisenbergiella","All",-0.512402944622218,-1.16238176255527,0.162066590030095,0.585348738882951
"Agathobaculum_butyriciproducens",0.0953230626749608,0.0539241979185726,0.0508923896300608,0.0758777947943946,0.0400181876666834,0.111607485986469,0,0,0,0.0730725388361881,0.0616190246541034,0.042816115827911,0.0175736062496452,0.0379432553495629,0.0453553742652845,0.0789171646815693,0,0.0141602804310259,0.0268155322533884,0.029370871822814,0.0334168599600359,0.0483701568732418,-0.533274876929727,0.06782124709594,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Agathobaculum","All",-0.500314134450799,-1.14859349039968,0.172019953451582,0.584684222614089
"Clostridiales_bacterium_Marseille_P2846",0,0,0,0,0,0,0,0,0,0.0057532911094117,0,0,0,0,0,0,0.0298037409154609,0.0102275960265334,0,0,0,0,0,0.0016540497381114,0.272811938194178,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Eubacteriales_unclassified","All",0.208067446592018,-0.424478877197874,0.829499450818726,0.578729497927746
"GGB41473_SGB58537",0,0,0,0,0.0130579385498769,0,0,0,0,0,0,0,0,0,0,0,0.0868212016677277,0,0,0,0,0,0,0.0279825124819148,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB41473","All",0.365769421663906,-0.285315313705485,0.998218562880571,0.568081351268387
"Christensenella_timonensis",0,0,0,0,0,0,0.0105263517599573,0,0,0,0.00513811641006827,0,0,0,0,0,0.00802504719617386,0,0,0,0,0,0,0.10940630764148,0.611945762102077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","All",0.589204759787891,-0.0996493134288377,1.25100129866018,0.566200814702333
"Longicatena_caecimuris",0,0,0,0,0,0,0,0,0,0.049473182307772,0,0,0,0,0,0.0232529030079317,0,0.00741626906633995,0.0239564214110488,0.0286779622487851,0,0,0,0.0846558560800636,0.600750593146475,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","All",-0.525697402542728,-1.17759631362172,0.151161718948298,0.563727926653009
"Actinomyces_sp_ICM47",0,0,0,0.0117263069652389,0,0,0,0.00862564869628676,0,0.0049193689001513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111913171432367,0.611945762102077,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","All",-0.57766603797739,-1.23757646107841,0.108938757232186,0.549429027054166
"bacterium_210820_DFI_6_37",0,0,0,0,0,0,0,0,0,0,0.0155537641843344,0,0,0,0.00613192200722497,0,0.00893320338794242,0,0,0,0,0,0,0.106084776902305,0.611945762102077,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","All",0.563664587097131,-0.120252084121065,1.22133827117926,0.54920486145796
"Leuconostoc_carnosum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095080347172629,0.0194717277283975,0,0,0,0,0,0.0188825761249733,0.600750593146475,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","All",-0.316227766016838,-0.944320266707481,0.328259270025915,0.54515730148766
"GGB9707_SGB15229",0.00938629691112916,0,0.0151926876621396,0,0.0121822576232934,0,0,0,0.0135613897727353,0,0,0,0,0,0,0,0,0.0051768965777871,0,0.0081854445870157,0,0,0,0.0643319731706376,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9707","All",0.449520733770701,-0.214238932430783,1.0911511951129,0.535636826771506
"Marvinbryantia_SGB4691",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136202589059808,0,0.0186612019106039,0,0,0,0,0,0,0,0.0747098206531428,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","All",-0.467273652796993,-1.11113681343639,0.199408837188206,0.526440920316348
"Gordonibacter_pamelaeae",0,0,0,0.0167429429076464,0.0475637088524788,0,0.0345828944869459,0.0128689189786921,0.00626901258340534,0,0.0284801601911715,0,0.00747000736344111,0,0,0.0135540129864839,0,0,0.0264473720325544,0,0.00686950997342322,0,8.43166921310645,0.104996127584003,0.611945762102077,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","All",0.534923349418488,-0.143619224622694,1.18818612202953,0.523597266531422
"GGB3304_SGB4365",0,0,0,0,0,0,0,0,0,0,0,0,0.114986361549066,0,0.101017636199994,0,0,0,0,0,0,0,0,0.0786636859512013,0.600750593146475,"Bacteria","Firmicutes","CFGB1354","OFGB1354","FGB1354","GGB3304","All",0.47310666143915,-0.194553648420221,1.11772495227364,0.522416538033418
"Streptococcus_sanguinis",0,0.016953693096614,0,0,0,0.00557676574625054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545117146513005,0.600750593146475,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",-0.413060515313157,-1.05041727295518,0.244952096485034,0.521906156612281
"Intestinimonas_massiliensis",0.0268211173978492,0,0,0,0,0,0,0,0.0153074597680552,0,0,0,0,0.0108261058178199,0.0363039775949401,0,0.0558492763291456,0.0383813008330491,0,0,0,0,0,0.123696278754059,0.617433120221533,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Intestinimonas","All",0.574990782539645,-0.111096847079244,1.23446949757723,0.521886568923318
"GGB2982_SGB3964",0,0,0,0,0,0,0.0326860875272521,0,0.0364085945190187,0.0137844839057563,0.0229693912956386,0,0,0.0162395552930444,0,0,0.0153270478231975,0.0234542373157405,0.0291142573186919,0.0110997780188079,0.00766352391159873,0,8.58903699472536,0.07215708114142,0.600750593146475,"Bacteria","Firmicutes","CFGB1217","OFGB1217","FGB1217","GGB2982","All",0.455438426795696,-0.20928654725814,1.09780214984575,0.519983635641802
"GGB9524_SGB14923",0,0,0,0.0134093527465906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162334017328143,0,0.0132367008789277,0,0,0,0.147197409212615,0.623849173981767,"Bacteria","Firmicutes","CFGB75721","OFGB75721","FGB75721","GGB9524","All",-0.617001058135461,-1.28349778101494,0.0773953712821994,0.513406477958236
"GGB3277_SGB4327",0,0,0.0953320431092754,0,0,0,0,0,0,0,0,0,0,0,0.0498844987579643,0,0,0,0,0,0,0,0,0.0719052814449211,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","GGB3277","All",0.447724680929936,-0.215743798933149,1.08913471372082,0.511856410301682
"Ruminococcus_sp_AF41_9",0,0,0,0,0,0,0,0.00627698189449351,0,0,0,0,0,0,0,0.0333273352767316,0,0,0,0,0,0,0,0.0438848380064632,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","All",-0.37699185314793,-1.01053994855619,0.275682072532355,0.511836372799122
"GGB9786_SGB15409",0,0,0,0,0.0297953525174526,0,0.0774615450903653,0,0.0105453370348523,0,0.0168412261669166,0,0,0,0,0,0,0,0,0,0,0,0,0.115855008933639,0.611945762102077,"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9786","All",0.546151212445667,-0.134467531032311,1.20110798534152,0.51124405871962
"Enterocloster_lavalensis",0,0.0180979544388966,0,0,0,0.0356052717118459,0,0,0,0,0,0,0,0,0.0129038453539563,0,0,0,0,0.0159537336842705,0,0,0,0.0584805565568853,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","All",-0.413644506214431,-1.05106640479971,0.244457398621693,0.510018920437335
"Mediterraneibacter_massiliensis",0,0,0.00601667988360416,0.00998515365921856,0,0,0,0.00736212996087853,0,0,0,0,0,0,0,0.00582240383922337,0,0,0,0,0,0,0,0.14108341322078,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","All",-0.596478287885381,-1.25948346329562,0.0938092248015798,0.50731912439097
"GGB52130_SGB14966",0.00784864654411104,0,0.0234734146075316,0,0,0,0,0,0.0134614621664955,0.0106585308177187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784928348085144,0.600750593146475,"Bacteria","Firmicutes","CFGB3047","OFGB3047","FGB3047","GGB52130","All",0.45601106477235,-0.208807815091539,1.09844629327408,0.503969742010164
"Yanshouia_hominis",0.0330105367535403,0,0,0,0,0,0,0,0,0,0,0,0.0218420608854711,0,0,0,0.0486339823267887,0.032484948603775,0,0,0,0,0,0.139122792693694,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Yanshouia","All",0.58551438724816,-0.102616984186193,1.24670348662349,0.501552627143388
"GGB4599_SGB6362",0,0,0.0379076269345683,0,0,0,0,0,0,0,0.18686727093114,0,0,0,0.109214687529952,0,0,0,0,0,0,0,0,0.11109389875816,0.611945762102077,"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4599","All",0.519990904604205,-0.155837294773044,1.17105915994065,0.49623241186914
"Alistipes_timonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283180905500605,0.0164962029045187,0.0207331037264588,0,0,0,0,0,0,0.0808796773819558,0.600750593146475,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",0.453576269123129,-0.21084395513444,1.09570800866766,0.495378125584517
"Clostridium_saccharogumia",0,0.0278460205397281,0,0,0,0.0316201356365758,0,0,0,0.101092355825662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103481508434349,0.611945762102077,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","All",-0.496361887205247,-1.14409529879268,0.175281841142709,0.488984584200944
"GGB9509_SGB14906",0,0,0,0,0,0,0,0,0,0.0219266264561053,0,0,0,0.0254409033433129,0,0,0,0,0,0.0685547841772484,0,0,0,0.115711050386354,0.611945762102077,"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","GGB9509","All",-0.519345801345615,-1.17032072139479,0.156366350235239,0.486432346366267
"Holdemania_sp_1001095H_141210_F2",0,0,0.00941820697836935,0,0.0244237351914566,0,0.0213300011542291,0,0,0.0114980780820878,0,0,0,0,0,0,0,0.00586518699967354,0.0255664388601635,0,0,0,0,0.0978954207104819,0.611945762102077,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","All",0.481553991516327,-0.18753763065569,1.12728454696484,0.486002405682395
"GGB79087_SGB105683",0,0,0,0,0,0,0,0,0,0,0.00622900581666307,0,0,0,0.0115067732412181,0,0.00867766616700062,0,0,0,0,0,0,0.156081954533245,0.623849173981767,"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB79087","All",0.596042703724501,-0.0941586370936693,1.25897506488136,0.480796240704909
"Holdemania_filiformis",0.00923593029492484,0.0153237893556755,0.0194948234947316,0,0,0,0,0,0,0,0.00864302507894255,0,0.00753664693645995,0,0.0175251650844434,0,0,0,0,0,0.00376832346822997,0,7.56881924025346,0.139183160996447,0.623849173981767,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","All",0.56140655322478,-0.122080859590452,1.21872485162617,0.480796041383225
"GGB9775_SGB15395",0,0,0,0.0120211035981309,0,0,0,0,0,0,0,0,0,0.0125542130055073,0.00552270830646665,0.0273109044984448,0.0205781381410145,0.0157835629928969,0,0,0,0,0,0.109362900488919,0.611945762102077,"Bacteria","Firmicutes","CFGB3070","OFGB3070","FGB3070","GGB9775","All",-0.498018734267101,-1.14598043673131,0.173913942537577,0.478660736137624
"Erysipelatoclostridium_ramosum",0,0.00511861744388215,0,0,0,0.0256893953039168,0,0,0,0.0391136767942523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114703047987734,0.611945762102077,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","All",-0.5047447624815,-1.15364182865596,0.168367818746697,0.474674614203611
"Enterocloster_aldenensis",0,0,0,0,0,0.0243437248011723,0,0.036196292066824,0,0.0121164002332761,0,0,0,0,0,0,0,0,0.0070427870787089,0,0,0,0,0.104277646670571,0.611945762102077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","All",-0.48186854109765,-1.1276408998102,0.187276726687885,0.473102763740168
"Streptococcus_australis",0,0,0,0.0326891473345235,0,0,0,0.0211982812161442,0,0.00970066662298506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13856974307255,0.623849173981767,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",-0.548929396898057,-1.20431099759158,0.132207659570077,0.471163441090358
"GGB3677_SGB4990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107100127992801,0.0264019321223012,0,0,0,0.0121781503675512,0,0,0,0.101088607441592,0.611945762102077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3677","All",-0.46969833601889,-1.11387425233307,0.197389558470377,0.467489713970189
"Blautia_sp_OF03_15BH",0.0238140102035555,0,0.0369041753929278,0,0,0,0.0183504158555913,0.0186504742551546,0,0,0.0114893797923306,0,0.0231925886498129,0,0,0.0226713057985893,0,0,0,0,0.0057446898961653,0,8.17450890663531,0.081937266953051,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.42708640219353,-0.233095921957946,1.06603722936699,0.464037288266939
"Turicibacter_bilis",0,0,0,0,0,0.0312812872042238,0.00846768601952093,0,0.0330347851170985,0,0,0,0.0224874405069356,0,0.0578266831429183,0.00782951203680897,0,0.0144573409822496,0.067751175869031,0,0.00423384300976047,0,7.73602848420055,0.0976494613064015,0.611945762102077,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","All",0.453428217285739,-0.210967841691632,1.0955415530616,0.458112197968833
"Bacteroides_xylanisolvens",0.0169772681258983,0,0.0173761441665308,0.0646298053278485,0.00972640843509305,0.074489286630051,0,0,0.00841437329950545,0.0958057772538387,0.00871790962401764,0.0520398263574755,0,0,0.00519617554586553,0.0230389661334854,0.0178783123884255,0.0164810431274934,0.0438147154529155,0,0.00922215902955534,0.0197600046304894,-1.0977448845731,0.1180958122008,0.615561357400632,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",-0.493669233827854,-1.141033422287,0.177506342169502,0.458009284861835
"GGB4569_SGB6310",0,0,0,0,0,0,0,0.0240043836388072,0,0,0,0,0,0,0,0.0086140491469651,0,0,0,0,0,0,0,0.083186958313549,0.600750593146475,"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4569","All",-0.419544937229017,-1.05763085656764,0.23946432939993,0.453085354512997
"Merdimonas_faecis",0,0,0,0,0,0,0.0155762510421522,0,0.0285222836163588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992654613550753,0.611945762102077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Merdimonas","All",0.450686320959581,-0.213262775182361,1.09246028233605,0.452129344019344
"Massilistercora_timonensis",0,0,0,0,0,0,0.0118366603882854,0.0155762487055263,0.090566007299342,0,0,0,0.0332491619314752,0.0308237045803853,0.0328555667707436,0.0172403444573178,0.0821716718377022,0.0453112142102584,0,0.0121904625055089,0.00591833019414271,0.00609523125275447,-0.0423500745249712,0.0876831961747393,0.607592971140252,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Massilistercora","All",0.426679202159399,-0.233439350143071,1.06558284730277,0.451035598981729
"Butyricimonas_virosa",0,0.0521773068690332,0.0143322735319313,0.0110817418477676,0,0,0,0.0202424257357558,0,0,0,0,0,0.0201954302970214,0,0,0.00853239513161036,0,0,0,0,0,0,0.0993436475581767,0.611945762102077,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","All",-0.444961927823483,-1.08603490983458,0.218060220280624,0.446234473659284
"GGB4239_SGB5731",0,0,0,0,0.151678273816736,0,0,0,0,0,0,0,0.100310513020336,0,0,0,0,0,0,0,0,0,0,0.108540109617292,0.611945762102077,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","GGB4239","All",0.462482293483787,-0.203403486103955,1.10573312340238,0.446022430333426
"Clostridiaceae_bacterium_Marseille_Q4149",0,0,0,0,0,0,0,0.0307993430087083,0,0,0,0,0,0.0617409166517794,0,0,0,0,0,0.129517918120386,0,0,0,0.14122129805139,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","All",-0.516982455696865,-1.16761669388218,0.158305390039268,0.439486682685899
"Clostridium_leptum",0.00641876604851289,0.0211463215958914,0.00648078606445017,0.0599842702969569,0.0659309987044799,0,0.0210752393285521,0.0115241410050836,0.112856917792147,0,0.00947642944804105,0,0.0194408699240113,0.0255253094916397,0.017827889374064,0.0262518259829449,0.037039536715063,0.0472213774683201,0.125830833811854,0,0.0202580546262817,0.0163352313004875,0.310167900010434,0.077008942984581,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",0.392712593428085,-0.262245213432396,1.02786905014229,0.43726930780558
"Enterococcus_faecalis",0,0,0,0,0,0,0,0,0.0212830551055775,0,0.00906103037921594,0,0,0,0,0,0,0,0,0,0,0,0,0.105494966303525,0.611945762102077,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","All",0.432510059026893,-0.228525095270267,1.07209409720851,0.422462098761447
"Lentihominibacter_faecis",0.0313675383491452,0.0536064669217499,0,0.0308853214499736,0.0650096305920945,0,0.0756406172202709,0.0312524808683859,0.0489388562982558,0,0.0396171860598297,0,0.0291056483217157,0.017542278477074,0.00982868765500475,0.0252949899370934,0.0333753432896314,0.0463523440966893,0.056778205880552,0.0204733632625896,0.0364962646747305,0.0228841765998415,0.672929609764221,0.130307269570145,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Lentihominibacter","All",0.474800273476422,-0.193145573650745,1.1196397752467,0.420213129498587
